"2009.07.21 14:00 GMT", USD, *USD Bernanke Gives Monetary Policy Report Before House Panel, High,  ,  ,
"2009.07.21 21:00 GMT", USD, USD ABC Consumer Confidence (JUL 19), Low, -50, -50, -51
"2009.07.22 01:00 GMT", AUD, AUD DEWR Skilled Vacancies (MoM) (JUL), Low, -1.70%,  , -3.70%
"2009.07.22 01:30 GMT", AUD, AUD Consumer Prices Index RBA Trimmed Mean (QoQ) (2Q), Low, 0.80%, 0.80%, 1.00%
"2009.07.22 01:30 GMT", AUD, AUD Consumer Prices Index RBA Weighted Median (YoY) (2Q), Low, 4.20%, 4.10%, 4.40%
"2009.07.22 01:30 GMT", AUD, AUD Consumer Prices Index (QoQ) (2Q), Medium, 0.50%, 0.50%, 0.10%
"2009.07.22 01:30 GMT", AUD, AUD Consumer Prices Index RBA Weighted Median (QoQ) (2Q), Low, 0.80%, 0.70%, 1.20%
"2009.07.22 01:30 GMT", AUD, *AUD Consumer Prices Index (YoY) (2Q), Medium, 1.50%, 1.50%, 2.50%
"2009.07.22 01:30 GMT", JPY, JPY BOJ Deputy Governor Yamaguchi to Speak in Hakodate City, Low,  ,  ,
"2009.07.22 01:30 GMT", AUD, AUD Consumer Prices Index RBA Trimmed Mean (YoY) (2Q), Low, 3.60%, 3.50%, 3.90%
"2009.07.22 02:00 GMT", AUD, *AUD Reserve Bank's Debelle at Mortgage Industry Panel Discussion, Low,  ,  ,
"2009.07.22 05:00 GMT", JPY, JPY Supermarket Sales (YoY) (JUN), Low, -4.40%,  , -2.00%
"2009.07.22 06:45 GMT", EUR, EUR French Consumer Spending (YoY) (JUN), Low, 1.20%, -0.30%, -1.60%
"2009.07.22 06:45 GMT", EUR, EUR French Consumer Spending (MoM) (JUN), Low, 1.40%, 0.40%, -0.20%
"2009.07.22 08:30 GMT", GBP, *GBP Bank of England Meeting Minutes, High,  ,  ,
"2009.07.22 09:00 GMT", EUR, *EUR Euro-Zone Industrial New Orders s.a. (MoM) (MAY), Low, -0.20%, 1.90%, -1.00%
"2009.07.22 09:00 GMT", EUR, EUR Euro-Zone Industrial New Orders (YoY) (MAY), Low, -30.10%, -27.90%, -35.50%
"2009.07.22 10:00 GMT", GBP, *GBP U.K. CBI Industrial Trends Total Orders (1Q), Medium, -59,  ,
"2009.07.22 11:00 GMT", USD, USD MBA Mortgage Applications (JUL 17), Low, 2.80%,  , 4.30%
"2009.07.22 12:30 GMT", CAD, CAD Retail Sales Less Autos (MoM) (MAY), Low, 0.70%, 0.50%, -0.50%
"2009.07.22 12:30 GMT", CAD, *CAD Retail Sales (MoM) (MAY), Medium, 1.20%, 0.50%, -0.6% (R+)
"2009.07.22 14:00 GMT", USD, *USD House Price Index (MoM) (MAY), Medium, 0.90%, -0.20%, -0.10%
"2009.07.22 23:50 GMT", JPY, *JPY Merchandise Trade Balance Total (Yen) (JUN), Medium, ?508.0B, ?610.0B, ?298.2B (R-)
"2009.07.22 23:50 GMT", JPY, JPY Foreign Buying Japan Bonds (Yen) (JUL 17), Low,  ,  , ?130.6B
"2009.07.22 23:50 GMT", JPY, JPY Adjusted Merchandise Trade Balance (Yen) (JUN), Low, ?438.2B, ?480.8B, ?309.5B (R+)
"2009.07.22 23:50 GMT", JPY, JPY Japan Buying Foreign Stocks (Yen) (JUL 17), Low,  ,  , ?52.4
"2009.07.22 23:50 GMT", JPY, JPY Merchandise Trade Imports (YoY) (JUN), Low, -41.9, -41.9, -42.4
"2009.07.22 23:50 GMT", JPY, JPY Foreign Buying Japan Stocks (Yen) (JUL 17), Low,  ,  , -?52.5B
"2009.07.22 23:50 GMT", JPY, JPY Merchandise Trade Exports (YoY) (JUN), Low, -35.7, -35.1, -40.9
"2009.07.22 23:50 GMT", JPY, JPY Japan Buying Foreign Bonds (Yen) (JUL 17), Low,  ,  , ?679.3B
"2009.07.23 06:45 GMT", EUR, EUR French Production Outlook Indicator (JUL), Low, -40, -38, -40
"2009.07.23 06:45 GMT", EUR, EUR French Own-Company Production Outlook (JUL), Low, -14, -12, -18
"2009.07.23 06:45 GMT", EUR, EUR French Business Confidence Indicator (JUL), Low, 78, 77, 75
"2009.07.23 07:00 GMT", AUD, *AUD Reserve Bank of Australia's Debelle Speaks at University Forum, Medium,  ,  ,
"2009.07.23 08:00 GMT", EUR, EUR Italian Retail Sales (YoY) (MAY), Low, -2.90%, -2.00%, -0.2% (R +)
"2009.07.23 08:00 GMT", EUR, EUR Italian Trade Balance Non-Eu (euros) (JUN), Low, 155.0M,  , 555.0M
"2009.07.23 08:00 GMT", EUR, *EUR Euro-Zone Current Account s.a. (euros) (MAY), Low, -1.2B,  , -6.1B (R -)
"2009.07.23 08:00 GMT", EUR, EUR Italian Retail Sales s.a. (MoM) (MAY), Low, 0.00%, 0.20%, -0.30% (R +)
"2009.07.23 08:00 GMT", EUR, EUR Euro-Zone Current Account n.s.a. (euros) (MAY), Low, -13.0B,  , -9.4B (R -)
"2009.07.23 08:30 GMT", GBP, GBP Retail Sales (YoY) (JUN), Medium, 2.90%, 2.10%, -2.0% (R -)
"2009.07.23 08:30 GMT", GBP, *GBP Retail Sales (MoM) (JUN), Medium, 1.20%, 0.30%, -0.90% (R -)
"2009.07.23 08:30 GMT", GBP, *GBP BBA Loans for House Purchase (JUN), Medium, 35235,  , 31919 (R +)
"2009.07.23 12:30 GMT", USD, USD Continuing Claims (JUL 11), Low, 6225K, 6330K, 6313K(R+)
"2009.07.23 12:30 GMT", USD, USD Initial Jobless Claims (JUL 18), Low, 554k, 555K, 524K(R+)
"2009.07.23 13:00 GMT", USD, USD RPX Composite 28 Day Index (MAY), Low, 192.05,  , 188.52
"2009.07.23 13:00 GMT", USD, USD RPX Composite 28 Day (YoY) (MAY), Low, -17.96%,  , -19.69%
"2009.07.23 14:00 GMT", USD, *USD Existing Home Sales (JUN), Medium, 4.89M, 4.84M, 4.77M
"2009.07.23 14:00 GMT", USD, USD Existing Home Sales (MoM) (JUN), Medium, 3.60%, 1.50%, 1.3% (R-)
"2009.07.23 14:30 GMT", CAD, *CAD Bank of Canada Monetary Policy Report, High,  ,  ,
"2009.07.23 23:50 GMT", JPY, JPY Japan Buying Foreign Stocks (Yen) (JUL 17), Low, ?101.1B,  , ?52.4
"2009.07.23 23:50 GMT", JPY, JPY Foreign Buying Japan Stocks (Yen) (JUL 17), Low, ?81.0B,  , -?52.5B
"2009.07.23 23:50 GMT", JPY, JPY Japan Buying Foreign Bonds (Yen) (JUL 17), Low, ?4.3B,  , ?679.3B
"2009.07.23 23:50 GMT", JPY, JPY Foreign Buying Japan Bonds (Yen) (JUL 17), Low, -?48.9B,  , ?130.6B
"2009.07.24 00:00 GMT", EUR, EUR German Purchasing Manager Index Manufacturing (JUL A), Low, 45.2, 42, 40.9
"2009.07.24 00:00 GMT", EUR, EUR German GfK Consumer Confidence Survey (AUG), Low,  ,  , 2.9
"2009.07.24 00:00 GMT", EUR, EUR German Purchasing Manager Index Services (JUL A), Low, 48.4, 46, 45.2
"2009.07.24 04:30 GMT", JPY, *JPY All Industry Activity Index (MoM) (MAY), Low, 0.70%, 0.90%, 2.60%
"2009.07.24 06:45 GMT", EUR, EUR French Consumer Confidence Indicator (JUL), Low, -39, -37, -37
"2009.07.24 07:00 GMT", EUR, EUR French Purchasing Manager Index Services (JUL P), Low, 45.5, 47.7, 47.2
"2009.07.24 07:00 GMT", EUR, EUR French Purchasing Manager Index Manufacturing (JUL P), Low, 47.9, 46.5, 45.9
"2009.07.24 08:00 GMT", EUR, *EUR German IFO - Expectations, High, 90.4, 90.1, 89.5
"2009.07.24 08:00 GMT", EUR, *EUR German IFO - Business Climate, High, 87.3, 86.5, 85.9
"2009.07.24 08:00 GMT", EUR, EUR Euro-Zone Purchasing Manager Index Composite (JUL A), Medium, 46.8, 45.3, 44.6
"2009.07.24 08:00 GMT", EUR, EUR Euro-Zone Purchasing Manager Index Manufacturing (JUL A), High, 46, 43.5, 42.6
"2009.07.24 08:00 GMT", EUR, *EUR German IFO - Current Assessment, High, 84.3, 82.9, 82.4
"2009.07.24 08:00 GMT", EUR, EUR Euro-Zone Purchasing Manager Index Services (JUL A), High, 45.6, 45.2, 44.7
"2009.07.24 08:30 GMT", GBP, *GBP Gross Domestic Product (QoQ) (2Q A), High, -0.80%, -0.30%, -2.40%
"2009.07.24 08:30 GMT", GBP, *GBP Gross Domestic Product (YoY) (2Q A), High, -5.20%, -5.60%, -4.90%
"2009.07.24 08:30 GMT", GBP, GBP Gross Domestic Product (YoY) (2Q A), High,  ,  , -4.90%
"2009.07.24 08:30 GMT", GBP, GBP Index of Services (3Mo3M) (MAY), Medium, -1.00%, -0.80%, -1.20%
"2009.07.24 14:00 GMT", USD, USD U. of Michigan Confidence (JUL F), Low, 66, 65, 64.6
"2009.07.24 23:50 GMT", EUR, EUR German Purchasing Manager Index Manufacturing (JUL A), Low, 45.2, 42, 40.9
"2009.07.24 23:50 GMT", EUR, EUR German GfK Consumer Confidence Survey (AUG), Low,  ,  , 2.9
"2009.07.24 23:50 GMT", EUR, EUR German Purchasing Manager Index Services (JUL A), Low, 48.4, 46, 45.2
"2009.07.26 23:00 GMT", USD, USD Bernanke Tapes Town-Hall-Style Meeting for PBS in Kansas City, Low,  ,  ,
"2009.07.26 23:01 GMT", GBP, *GBP Hometrack Housing Survey (YoY) (JUL), Medium, -7.70%,  , -8.70%
"2009.07.26 23:01 GMT", GBP, GBP Hometrack Housing Survey (MoM) (JUL), Medium, 0.00%,  , 0.00%
"2009.07.26 23:50 GMT", JPY, JPY Corporate Service Price (YoY) (JUN), Low, -3.20%, -3.30%, -3.00%
"2009.07.27 00:00 GMT", GBP, GBP Nationwide House Prices s.a. (MoM) (JUL), Medium,  , 0.20%, 0.90%
"2009.07.27 00:00 GMT", GBP, *GBP Nationwide House Prices n.s.a. (YoY) (JUL), Medium,  , -7.60%, -9.30%
"2009.07.27 06:00 GMT", EUR, EUR German Import Price Index (YoY) (JUN), Low, -11.30%, -11.00%, -10.40%
"2009.07.27 06:00 GMT", EUR, EUR German Import Price Index (MoM) (JUN), Low, 0.40%, 0.70%, 0.00%
"2009.07.27 06:10 GMT", EUR, *EUR German GfK Consumer Confidence Survey (AUG), Medium, 3.5, 2.9, 2.9
"2009.07.27 08:00 GMT", EUR, EUR Euro-Zone M3 s.a. (3M) (JUN), Low, 4.10%, 4.00%, 4.50%
"2009.07.27 12:00 GMT", EUR, EUR Euro-Zone M3 s.a. (YoY) (JUN), Low, 3.50%, 3.50%, 3.70%
"2009.07.27 14:00 GMT", USD, *USD New Home Sales (MoM) (JUN), Low, 11.00%, 3.00%, 2.4%(R+)
"2009.07.27 14:00 GMT", USD, USD New Home Sales (JUN), Low, 384K, 355K, 342K
"2009.07.27 14:30 GMT", USD, USD Dallas Fed Manufacturing Activity (JUL), Medium, -25.50%, -10.00%, -20.40%
"2009.07.27 16:00 GMT", EUR, EUR French Total Jobseekers (JUN), Low, 2524.5,  , 2543.1
"2009.07.27 16:00 GMT", EUR, EUR French Total Jobseekers Change (JUN), Low, -18.6,  , 36.4
"2009.07.27 22:00 GMT", USD, USD Bernanke Town Hall Meeting Part 1 Airs on PBS's 'NewsHour', Low,  ,  ,
"2009.07.27 22:45 GMT", NZD, NZD Exports (New Zealand dollars) (JUN), Low, 3.20B, 3.40B, 3.96B
"2009.07.27 22:45 GMT", NZD, NZD Imports (New Zealand dollars) (JUN), Low, 3.62B, 3.20B, 3.10B
"2009.07.27 22:45 GMT", NZD, NZD Trade Balance (New Zealand dollars) (JUN), Medium, -417.0M, 215.0M, 907.0M (R+)
"2009.07.27 22:45 GMT", NZD, NZD Balance (YTD) (New Zealand dollars) (JUN), Low, -3176, -2614, -2973.0 (R+)
"2009.07.27 23:50 GMT", GBP, *GBP Nationwide House Prices n.s.a. (YoY) (JUL), Medium, -6.20%, -7.60%, -9.30%
"2009.07.27 23:50 GMT", GBP, GBP Nationwide House Prices s.a. (MoM) (JUL), Medium, 1.30%, 0.20%, 1.0% (R+)
"2009.07.28 00:00 GMT", AUD, AUD Conference Board Leading Index (MAY), Medium, -0.10%,  , 0.3% (R-)
"2009.07.28 01:30 GMT", AUD, *AUD NAB Business Confidence (2Q), Medium, -4,  , -24
"2009.07.28 03:00 GMT", AUD, *Reserve Bank of Australia Governor Stevens Speech, Medium,  ,  ,
"2009.07.28 06:00 GMT", CHF, *CHF UBS Consumption Indicator (JUN), Medium, 0.963,  , 0.748 (R +)
"2009.07.28 06:45 GMT", EUR, EUR French Business Survey Overall Demand (JUL), Low, -43,  , -58 (R +)
"2009.07.28 07:30 GMT", EUR, EUR Italian Consumer Confidence Index s.a. (JUL), Low, 107.5, 105.8, 105.4
"2009.07.28 10:00 GMT", GBP, *GBP U.K. CBI Distributive Trades (JUL), Medium, -15,  ,
"2009.07.28 13:00 GMT", USD, USD S&P/Case-Shiller Home Price Index (MAY), Low, 139.84,  , 139.21 (R+)
"2009.07.28 13:00 GMT", USD, USD S&P/Case-Shiller Composite-20 (YoY) (MAY), Low, -17.06%, -17.90%, -18.10% (R+)
"2009.07.28 14:00 GMT", USD, *USD Consumer Confidence (JUL), Medium, 46.6, 49, 49.3
"2009.07.28 14:00 GMT", USD, USD Richmond Fed Manufacturing Index (JUL), Low, 14, 8, 6
"2009.07.28 15:30 GMT", USD, *USD Fed's Yellen Speaks in Coeur d'Alene on U.S. Economy, Medium,  ,  ,
"2009.07.28 21:00 GMT", USD, USD ABC Consumer Confidence (JUL 26), Low, -47,  , -50
"2009.07.28 22:00 GMT", USD, USD Bernanke Town Hall Meeting Part 2 Airs on PBS's 'NewsHour', Low,  ,  ,
"2009.07.28 22:45 GMT", NZD, *NZD Building Permits (MoM) (JUN), Low, -9.50%, -5.00%, 3.50%
"2009.07.28 23:50 GMT", JPY, JPY Retail Trade (YoY) (JUN), Low, -3.00%, -2.50%, -2.7% (R +)
"2009.07.28 23:50 GMT", JPY, JPY Retail Trade s.a. (MoM) (JUN), Medium, -0.30%, 0.40%, 0.1% (R +)
"2009.07.28 23:50 GMT", JPY, *JPY Large Retailers' Sales (JUN), Low, -6.70%, -6.00%, -6.50%
"2009.07.29 03:00 GMT", EUR, EUR German Consumer Price Index (YoY) (JUL P), High, -0.60%, -0.30%, 0.10%
"2009.07.29 03:00 GMT", EUR, EUR German Consumer Price Index - EU Harmonised (MoM) (JUL P), Medium, 0.00%, 0.20%, 0.40%
"2009.07.29 03:00 GMT", NZD, NZD NBNZ Business Confidence (JUL), Medium, 18.7,  , 5.5
"2009.07.29 03:00 GMT", EUR, EUR German Consumer Price Index (MoM) (JUL P), Medium, -0.10%, 0.20%, 0.40%
"2009.07.29 03:00 GMT", EUR, EUR German Consumer Price Index - EU Harmonised (YoY) (JUL P), High, -0.60%, -0.40%, 0.00%
"2009.07.29 05:00 GMT", JPY, JPY Small Business Confidence (JUL), Low, 41.1,  , 38
"2009.07.29 06:45 GMT", EUR, EUR French Producer Prices (YoY) (JUN), Low, -8.70%, -8.60%, -8.5% (R -)
"2009.07.29 06:45 GMT", EUR, EUR French Producer Prices (MoM) (JUN), Low, 0.60%, -0.10%, -0.4% (R -)
"2009.07.29 07:30 GMT", EUR, EUR Italian Business Confidence (JUL), Low, 71.7, 70, 69.8 (R +)
"2009.07.29 07:30 GMT", EUR, EUR Italian Retailers' Confidence General (JUL), Low, 98.8,  , 98.6 (R +)
"2009.07.29 07:30 GMT", EUR, EUR Italian Services Survey (JUL), Low, -13,  , -11.0 (R +)
"2009.07.29 08:30 GMT", GBP, GBP Net Consumer Credit (JUN), Medium, 0.1B, 0.3B, 0.2B (R -)
"2009.07.29 08:30 GMT", GBP, GBP Mortgage Approvals (JUN), Medium, 47.6K, 47.0K, 44.2K (R +)
"2009.07.29 08:30 GMT", GBP, GBP M4 Money Supply (YoY) (JUN F), Low, 13.80%,  , 14.20%
"2009.07.29 08:30 GMT", GBP, GBP M4 Money Supply (MoM) (JUN F), Low, -0.20%,  , -0.20%
"2009.07.29 08:30 GMT", GBP, GBP Net Lending Sec. on Dwellings (JUN), Medium, 0.3B, 0.6B, 0.3B
"2009.07.29 11:00 GMT", USD, USD MBA Mortgage Applications (JUL 24), Low, -6.30%,  , 2.80%
"2009.07.29 12:30 GMT", USD, USD Durables Ex Transportation (JUN), Medium, 1.10%, 0.00%, 0.8% (R-)
"2009.07.29 12:30 GMT", USD, USD Durable Goods Orders (JUN), High, -2.50%, -0.60%, 1.3% (R-)
"2009.07.29 18:00 GMT", USD, USD Fed's Beige Book, High,  ,  ,
"2009.07.29 21:00 GMT", NZD, NZD Reserve Bank of New Zealand Interest Rate Decision, High, 2.50%, 2.50%, 2.50%
"2009.07.29 22:00 GMT", USD, USD Bernanke Town Hall Meeting Part 3 Airs on PBS's 'NewsHour', Low,  ,  ,
"2009.07.29 23:50 GMT", JPY, JPY Industrial Production (MoM) (JUN P), Low, 2.40%, 2.50%, 5.70%
"2009.07.29 23:50 GMT", JPY, JPY Industrial Production (YoY) (JUN P), Medium, -23.40%, -23.60%, -29.50%
"2009.07.30 01:00 GMT", AUD, AUD HIA New Home Sales (MoM) (JUN), Medium, 0.50%,  , -5.6% (R+)
"2009.07.30 01:30 GMT", AUD, AUD Building Approvals (YoY) (JUN), Low, -14.30%, -18.20%, -22.40%
"2009.07.30 01:30 GMT", JPY, JPY BOJ Board Member Noda to Speak in Matsumoto City, Low,  ,  ,
"2009.07.30 01:30 GMT", AUD, AUD Building Approvals (MoM) (JUN), Low, 9.30%, 8.00%, -11.0% (R-)
"2009.07.30 03:00 GMT", NZD, NZD Money Supply M3 (YoY) (JUN), Low, 2.70%,  , 5.60%
"2009.07.30 04:00 GMT", JPY, JPY Vehicle Production (YoY) (JUN), Low, -34.00%,  , -41.40%
"2009.07.30 07:55 GMT", EUR, EUR German Unemployment Rate s.a. (JUL), Medium, 8.30%, 8.40%, 8.30%
"2009.07.30 07:55 GMT", EUR, EUR German Unemployment Change (JUL), Medium, -6K, 43K, 31K
"2009.07.30 08:00 GMT", EUR, EUR Bloomberg Italian Retail Purchasing Manager Index (JUL), Low, 45.6,  , 47
"2009.07.30 08:00 GMT", EUR, EUR Italian Large Company Employment n.s.a. (YoY) (MAY), Low, -1.40%,  , -1.30%
"2009.07.30 08:00 GMT", EUR, EUR Italian Hourly Wages (YoY) (JUN), Low, 2.80%, 2.80%, 3.00%
"2009.07.30 08:00 GMT", EUR, EUR Bloomberg French Retail Purchasing Manager Index (JUL), Low, 46,  , 49.4
"2009.07.30 08:00 GMT", EUR, EUR Bloomberg German Retail Purchasing Manager Index (JUL), Low, 49.8,  , 46
"2009.07.30 08:00 GMT", EUR, EUR Bloomberg Euro-Zone Retail Purchasing Manager Index (JUL), Low, 47.3,  , 47.5
"2009.07.30 08:00 GMT", EUR, EUR Italian Hourly Wages (MoM) (JUN), Low, 0.10%, 0.10%, 0.00%
"2009.07.30 09:00 GMT", EUR, EUR Euro-Zone Services Confidence (JUL), Low, -18, -19, -20
"2009.07.30 09:00 GMT", EUR, EUR Euro-Zone Consumer Confidence (JUL), Medium, -23, -24, -25
"2009.07.30 09:00 GMT", EUR, EUR Euro-Zone Economic Confidence (JUL), Medium, 76, 75, 73.2 (R-)
"2009.07.30 09:00 GMT", EUR, EUR Euro-Zone Industrial Confidence (JUL), Low, -30, -30, -32
"2009.07.30 09:00 GMT", EUR, EUR Euro-Zone Business Climate Indicator (JUL), Medium, -2.71, -2.83, -2.92 (R+)
"2009.07.30 12:30 GMT", USD, USD Continuing Claims (JUL 18), Low, 6197K, 6300K, 6251K (R+)
"2009.07.30 12:30 GMT", USD, USD Initial Jobless Claims (JUL 25), Low, 584K, 570K, 559K (R+)
"2009.07.30 12:30 GMT", CAD, CAD Raw Materials Price Index (MoM) (JUN), Low, 6.20%, 3.00%, 2.20%
"2009.07.30 12:30 GMT", CAD, CAD Industrial Product Price (MoM) (JUN), Low, 0.70%, 0.10%, -1.2% (R-)
"2009.07.30 23:01 GMT", GBP, GBP GfK Consumer Confidence Survey (JUL), Medium, -25, -23, -25
"2009.07.30 23:15 GMT", JPY, JPY Nomura/JMMA Manufacturing Purchasing Manager Index (JUL), Medium, 50.4,  , 48.2
"2009.07.30 23:30 GMT", JPY, JPY Tokyo Consumer Price Index Ex Food; Energy (YoY) (JUL), Low, -1.10%, -1.10%, -1.00%
"2009.07.30 23:30 GMT", JPY, JPY National Consumer Price Index Ex Food; Energy (YoY) (JUN), Medium, -0.70%, -0.60%, -0.50%
"2009.07.30 23:30 GMT", JPY, JPY Tokyo Consumer Price Index (YoY) (JUL), Low, -1.80%, -1.70%, -1.50%
"2009.07.30 23:30 GMT", JPY, JPY Tokyo Consumer Price Index Ex-Fresh Food (YoY) (JUL), Low, -1.70%, -1.70%, -1.30%
"2009.07.30 23:30 GMT", JPY, JPY National Consumer Price Index (YoY) (JUN), Medium, -1.80%, -1.80%, -1.10%
"2009.07.30 23:30 GMT", JPY, JPY Household Spending (YoY) (JUN), Medium, 0.20%, 0.50%, 0.30%
"2009.07.30 23:30 GMT", JPY, JPY Job-To-Applicant Ratio (JUN), Low, 0.43, 0.43, 0.44
"2009.07.30 23:30 GMT", JPY, JPY Jobless Rate (JUN), Low, 5.40%, 5.30%, 5.20%
"2009.07.30 23:30 GMT", JPY, JPY National Consumer Price Index Ex-Fresh Food (YoY) (JUN), Medium, -1.70%, -1.70%, -1.10%
"2009.07.30 23:50 GMT", JPY, JPY Loans & Discounts Corp (YoY) (JUN), Low, 2.60%,  , 2.30%
"2009.07.31 00:30 GMT", AUD, AUD TD Securities Inflation (YoY) (JUL), Low, 1.90%,  , 1.40%
"2009.07.31 00:30 GMT", AUD, AUD TD Securities Inflation (MoM) (JUL), Low, 0.90%,  , 0.40%
"2009.07.31 01:30 GMT", AUD, AUD Private Sector Credit (MoM) (JUN), Medium, 0.10%, 0.10%, 0.1% (R+)
"2009.07.31 01:30 GMT", AUD, AUD Private Sector Credit (YoY) (JUN), Medium, 3.40%, 3.40%, 3.8% (R-)
"2009.07.31 05:00 GMT", JPY, JPY Annualized Housing Starts (JUN), Low, 0.749M, 0.760M, 0.758M
"2009.07.31 05:00 GMT", JPY, JPY Construction Orders (YoY) (JUN), Low, -28.00%,  , -41.90%
"2009.07.31 05:00 GMT", JPY, JPY Housing Starts (YoY) (JUN), Low, -32.40%, -30.60%, -30.80%
"2009.07.31 09:00 GMT", EUR, EUR Italian Consumer Price Index - EU Harmonized (MoM) (JUL P), Low, -1.20%, -0.70%, 0.20%
"2009.07.31 09:00 GMT", EUR, EUR Euro-Zone Unemployment Rate (JUN), Medium, 9.40%, 9.70%, 9.3% (R -)
"2009.07.31 09:00 GMT", EUR, EUR Italian Producer Price Index (MoM) (JUN), Low, 0.50%, 0.20%, 0.0% (R +)
"2009.07.31 09:00 GMT", EUR, EUR Euro-Zone Consumer Price Index Estimate (YoY) (JUL), High, -0.60%, -0.40%, -0.10%
"2009.07.31 09:00 GMT", EUR, EUR Italian Consumer Price Index - EU Harmonized (YoY) (JUL P), Low, -0.10%, 0.40%, 0.60%
"2009.07.31 09:00 GMT", EUR, EUR Italian Consumer Price Index (NIC incl. tobacco) (YoY) (JUL P), Low, 0.00%, 0.10%, 0.50%
"2009.07.31 09:00 GMT", EUR, EUR Italian Consumer Price Index (NIC incl. tobacco) (MoM) (JUL P), Low, 0.00%, 0.10%, 0.10%
"2009.07.31 09:00 GMT", EUR, EUR Italian Producer Price Index (YoY) (JUN), Low, -7.20%, -7.50%, -6.6% (R +)
"2009.07.31 09:30 GMT", CHF, CHF KOF Swiss Leading Indicator (JUL), Medium, -0.99, -1.45, -1.49 (R +)
"2009.07.31 12:30 GMT", CAD, CAD Gross Domestic Product (MoM) (MAY), Medium, -0.50%, -0.30%, -0.2%(R-)
"2009.07.31 12:30 GMT", USD, USD Personal Consumption (2Q), Medium, -1.20%, -0.50%, 0.6%(R-)
"2009.07.31 12:30 GMT", USD, USD Gross Domestic Product (Annualized) (2Q A), High, -1.00%, -1.50%, -6.4%(R-)
"2009.07.31 12:30 GMT", USD, USD Employment Cost Index (2Q), Low, 0.40%, 0.30%, 0.30%
"2009.07.31 12:30 GMT", USD, USD Gross Domestic Product Price Index (2Q), Low, 0.20%, 1.00%, 1.9%(R-)
"2009.07.31 12:30 GMT", USD, USD Core Personal Consumption Expenditure (QoQ) (2Q), Medium, 2.00%, 2.30%, 1.1%(R-)
"2009.07.31 13:45 GMT", USD, USD Chicago Purchasing Manager (JUL), Low, 43.4, 43, 39.9
"2009.07.31 14:00 GMT", USD, USD NAPM-Milwaukee (JUL), Low, 45, 52, 50
"2009.07.31 20:15 GMT", USD, USD Bloomberg Financial Conditions Index (APR) (JUL), Low,  ,  , -1.702
"2009.08.02 23:30 GMT", AUD, *AUD AiG Performance of Manufacturing Index (JUL), Medium, 44.5,  , 38.4
"2009.08.03 01:30 GMT", AUD, AUD ANZ Job Advertisements (MoM) (JUL), Low, -1.70%,  , -6.70%
"2009.08.03 01:30 GMT", GBP, *GBP Halifax House Prices s.a. (MoM) (JUL), Medium, 1.10%, 0.60%, -0.4% (R+)
"2009.08.03 01:30 GMT", USD, USD Domestic Vehicle Sales (JUL), Low, 8.4M, 7.4M, 7.2M
"2009.08.03 01:30 GMT", USD, USD Total Vehicle Sales (JUL), Low, 11.3M, 10.2M, 9.7M
"2009.08.03 01:30 GMT", GBP, GBP Halifax House Prices (3MoY) (JUL), Medium, -12.10%, -12.30%, -15.00%
"2009.08.03 01:30 GMT", JPY, JPY Labor Cash Earnings (YoY) (JUN), Low, -7.10%, -3.20%, -2.5% (R +)
"2009.08.03 05:00 GMT", JPY, JPY Vehicle Sales (YoY) (JUL), Low, -4.20%,  , -13.50%
"2009.08.03 05:30 GMT", AUD, AUD RBA Commodity Index SDR (YoY) (JUL), Low, -31.80%,  , -28.3% (R+)
"2009.08.03 06:00 GMT", EUR, EUR German Retail Sales (YoY) (JUN), Medium, -1.60%, 0.90%, -3.7% (R -)
"2009.08.03 06:00 GMT", EUR, EUR German Retail Sales (MoM) (JUN), Medium, -1.80%, 0.50%, -1.3% (R-)
"2009.08.03 07:30 GMT", CHF, *CHF SVME-Purchasing Managers Index (JUL), Medium, 44.3, 43.6, 41.8
"2009.08.03 07:45 GMT", EUR, EUR Italian Purchasing Manager Index Manufacturing (JUL), Low, 45.4, 44.3, 42.7
"2009.08.03 07:50 GMT", EUR, EUR French Purchasing Manager Index Manufacturing (JUL F), Low, 48.1, 47.9, 47.9
"2009.08.03 07:55 GMT", EUR, EUR German Purchasing Manager Index Manufacturing (JUL F), Low, 45.7, 45.2, 45.2
"2009.08.03 08:00 GMT", EUR, EUR Euro-Zone Purchasing Manager Index Manufacturing (JUL F), Low, 46.3, 46, 46
"2009.08.03 08:30 GMT", GBP, *GBP Purchasing Manager Index Manufacturing (JUL), Medium, 50.8, 47.8, 47.4 (R +)
"2009.08.03 14:00 GMT", USD, *USD ISM Manufacturing (JUL), High, 48.9, 46.5, 44.8
"2009.08.03 14:00 GMT", USD, *USD ISM Prices Paid (JUL), Medium, 55, 52, 50
"2009.08.03 14:00 GMT", USD, *USD Construction Spending (MoM) (JUN), Medium, 0.30%, -0.50%, -0.8% (R+)
"2009.08.03 16:00 GMT", EUR, EUR Italian New Car Registrations (YoY) (JUL), Low, 6.20%,  , 12.40%
"2009.08.03 17:00 GMT", EUR, EUR Italian Budget Balance (euros) (JUL), Low, -4.0B,  , 6.6B
"2009.08.03 17:00 GMT", EUR, EUR Italian Budget Balance (euros) (YTD) (JUL), Low, -53.6B,  , -49.5B
"2009.08.03 22:45 GMT", NZD, NZD Private Wages ex Overtime (QoQ) (2Q), Low, 0.30%, 0.50%, 0.50%
